attack_per_step,0.000,0.020,0.040,0.060,0.080,0.100,0.120,0.140,0.160,0.180,0.200,0.220,0.240,0.260,0.280,0.300,0.320,0.340,0.360,0.380,0.400,0.420,0.440,0.460,0.480,0.500,0.520,0.540,0.560,0.580,0.600,0.620,0.640,0.660,0.680,0.700,0.720,0.740,0.760,0.780,0.800,0.820,0.840,0.860,0.880,0.900,0.920,0.940,0.960,0.980,1.000
1,0.33157894736842103,0.42736842105263156,0.47578947368421054,0.49894736842105264,0.52,0.5421052631578948,0.54,0.5442105263157895,0.5494736842105263,0.5589473684210526,0.5515789473684211,0.56,0.56,0.5621052631578948,0.5684210526315789,0.5568421052631579,0.5652631578947368,0.5736842105263158,0.5726315789473684,0.5715789473684211,0.5726315789473684,0.5694736842105264,0.5852631578947368,0.58,0.5705263157894737,0.5894736842105263,0.5757894736842105,0.5831578947368421,0.5831578947368421,0.5842105263157895,0.5810526315789474,0.58,0.5789473684210527,0.5821052631578948,0.5778947368421052,0.588421052631579,0.5831578947368421,0.5905263157894737,0.5831578947368421,0.5863157894736842,0.5947368421052631,0.5936842105263158,0.5852631578947368,0.5915789473684211,0.5863157894736842,0.5894736842105263,0.5968421052631578,0.5926315789473684,0.5894736842105263,0.588421052631579,0.5873684210526315
2,0.33263157894736844,0.3936842105263158,0.4357894736842105,0.4631578947368421,0.47789473684210526,0.5052631578947369,0.5136842105263157,0.5157894736842106,0.52,0.5242105263157895,0.5242105263157895,0.5347368421052632,0.5452631578947369,0.5410526315789473,0.5452631578947369,0.5431578947368421,0.5557894736842105,0.5473684210526316,0.5557894736842105,0.5536842105263158,0.5536842105263158,0.5536842105263158,0.5578947368421052,0.5578947368421052,0.56,0.5726315789473684,0.56,0.5642105263157895,0.5621052631578948,0.5684210526315789,0.5705263157894737,0.5705263157894737,0.5747368421052632,0.5726315789473684,0.5726315789473684,0.5810526315789474,0.5663157894736842,0.5747368421052632,0.5789473684210527,0.5789473684210527,0.5768421052631579,0.5726315789473684,0.5831578947368421,0.5705263157894737,0.5894736842105263,0.5894736842105263,0.5768421052631579,0.5810526315789474,0.5789473684210527,0.5831578947368421,0.5831578947368421
3,0.33157894736842103,0.3726315789473684,0.4,0.4305263157894737,0.4336842105263158,0.44526315789473686,0.4705263157894737,0.48210526315789476,0.4926315789473684,0.48526315789473684,0.49473684210526314,0.5094736842105263,0.5063157894736842,0.5105263157894737,0.5136842105263157,0.5263157894736842,0.5305263157894737,0.5242105263157895,0.5178947368421053,0.5326315789473685,0.5431578947368421,0.5442105263157895,0.5452631578947369,0.5452631578947369,0.5526315789473685,0.5378947368421053,0.531578947368421,0.5621052631578948,0.5515789473684211,0.5378947368421053,0.5557894736842105,0.5410526315789473,0.5578947368421052,0.5494736842105263,0.5484210526315789,0.5526315789473685,0.5568421052631579,0.5336842105263158,0.5631578947368421,0.5421052631578948,0.5663157894736842,0.5515789473684211,0.5557894736842105,0.5642105263157895,0.5421052631578948,0.5621052631578948,0.5526315789473685,0.5642105263157895,0.5747368421052632,0.5631578947368421,0.5621052631578948
4,0.33263157894736844,0.3663157894736842,0.37684210526315787,0.40210526315789474,0.4073684210526316,0.4105263157894737,0.4421052631578947,0.4568421052631579,0.4652631578947368,0.4652631578947368,0.48526315789473684,0.4663157894736842,0.48210526315789476,0.48,0.5052631578947369,0.4968421052631579,0.49473684210526314,0.511578947368421,0.5073684210526316,0.5178947368421053,0.5168421052631579,0.49473684210526314,0.5263157894736842,0.5094736842105263,0.5231578947368422,0.5431578947368421,0.5284210526315789,0.5515789473684211,0.5368421052631579,0.5305263157894737,0.5347368421052632,0.5473684210526316,0.5305263157894737,0.5431578947368421,0.5252631578947369,0.5515789473684211,0.5557894736842105,0.5326315789473685,0.5473684210526316,0.5326315789473685,0.5515789473684211,0.5473684210526316,0.5442105263157895,0.5284210526315789,0.5347368421052632,0.56,0.5536842105263158,0.5578947368421052,0.5389473684210526,0.5515789473684211,0.5578947368421052
5,0.33157894736842103,0.3526315789473684,0.38,0.3778947368421053,0.3863157894736842,0.4263157894736842,0.4168421052631579,0.46,0.44526315789473686,0.46210526315789474,0.4431578947368421,0.4631578947368421,0.47789473684210526,0.4905263157894737,0.4557894736842105,0.5,0.5105263157894737,0.4936842105263158,0.48736842105263156,0.5073684210526316,0.508421052631579,0.52,0.5189473684210526,0.5242105263157895,0.4789473684210526,0.5189473684210526,0.5063157894736842,0.5368421052631579,0.5231578947368422,0.508421052631579,0.531578947368421,0.5178947368421053,0.5021052631578947,0.5326315789473685,0.5336842105263158,0.5431578947368421,0.5526315789473685,0.5473684210526316,0.511578947368421,0.5547368421052632,0.5526315789473685,0.5273684210526316,0.5252631578947369,0.5410526315789473,0.5368421052631579,0.508421052631579,0.5557894736842105,0.5547368421052632,0.5347368421052632,0.5284210526315789,0.5294736842105263
6,0.33263157894736844,0.35368421052631577,0.37157894736842106,0.37473684210526315,0.38526315789473686,0.40210526315789474,0.4189473684210526,0.40842105263157896,0.42526315789473684,0.4263157894736842,0.40421052631578946,0.44,0.45052631578947366,0.4747368421052632,0.4568421052631579,0.46421052631578946,0.5031578947368421,0.4589473684210526,0.4789473684210526,0.5073684210526316,0.4968421052631579,0.46210526315789474,0.5010526315789474,0.4789473684210526,0.5136842105263157,0.5210526315789473,0.508421052631579,0.4968421052631579,0.5178947368421053,0.5147368421052632,0.5231578947368422,0.4978947368421053,0.5347368421052632,0.5210526315789473,0.4936842105263158,0.49894736842105264,0.5442105263157895,0.4968421052631579,0.5189473684210526,0.5,0.5136842105263157,0.5242105263157895,0.5263157894736842,0.5473684210526316,0.5357894736842105,0.5378947368421053,0.5252631578947369,0.5326315789473685,0.5410526315789473,0.5368421052631579,0.5431578947368421
7,0.33157894736842103,0.35157894736842105,0.35578947368421054,0.3589473684210526,0.38105263157894737,0.3726315789473684,0.3936842105263158,0.4126315789473684,0.4063157894736842,0.4463157894736842,0.41157894736842104,0.4494736842105263,0.44526315789473686,0.44842105263157894,0.4747368421052632,0.47578947368421054,0.4463157894736842,0.47157894736842104,0.47578947368421054,0.4831578947368421,0.4705263157894737,0.4473684210526316,0.48947368421052634,0.5157894736842106,0.48947368421052634,0.5178947368421053,0.47368421052631576,0.4652631578947368,0.5157894736842106,0.5073684210526316,0.5,0.511578947368421,0.47789473684210526,0.54,0.5063157894736842,0.5105263157894737,0.4905263157894737,0.5242105263157895,0.511578947368421,0.4863157894736842,0.5242105263157895,0.5242105263157895,0.52,0.5221052631578947,0.5168421052631579,0.5042105263157894,0.5252631578947369,0.5042105263157894,0.5294736842105263,0.5336842105263158,0.54
8,0.33263157894736844,0.35368421052631577,0.3642105263157895,0.36210526315789476,0.3663157894736842,0.38105263157894737,0.3957894736842105,0.38842105263157894,0.39789473684210525,0.4231578947368421,0.40421052631578946,0.3957894736842105,0.4305263157894737,0.4284210526315789,0.4,0.4673684210526316,0.4442105263157895,0.44105263157894736,0.4431578947368421,0.4884210526315789,0.4768421052631579,0.48105263157894734,0.47578947368421054,0.48736842105263156,0.48210526315789476,0.48105263157894734,0.48105263157894734,0.5157894736842106,0.5136842105263157,0.5168421052631579,0.5473684210526316,0.4905263157894737,0.4842105263157895,0.5094736842105263,0.5073684210526316,0.5252631578947369,0.5178947368421053,0.49473684210526314,0.52,0.5105263157894737,0.5273684210526316,0.4978947368421053,0.5031578947368421,0.508421052631579,0.4968421052631579,0.5126315789473684,0.5294736842105263,0.52,0.5073684210526316,0.49894736842105264,0.5252631578947369
9,0.33157894736842103,0.3452631578947368,0.36526315789473685,0.3494736842105263,0.3663157894736842,0.36947368421052634,0.38526315789473686,0.3642105263157895,0.41789473684210526,0.3989473684210526,0.4063157894736842,0.4168421052631579,0.40842105263157896,0.4473684210526316,0.4336842105263158,0.4336842105263158,0.4442105263157895,0.4357894736842105,0.44105263157894736,0.4378947368421053,0.44,0.4431578947368421,0.5021052631578947,0.4652631578947368,0.4768421052631579,0.48947368421052634,0.47368421052631576,0.4694736842105263,0.48947368421052634,0.511578947368421,0.511578947368421,0.48736842105263156,0.4936842105263158,0.4694736842105263,0.45473684210526316,0.49894736842105264,0.49157894736842106,0.49473684210526314,0.4968421052631579,0.4747368421052632,0.5052631578947369,0.5178947368421053,0.5242105263157895,0.5305263157894737,0.5021052631578947,0.5021052631578947,0.4768421052631579,0.5242105263157895,0.5357894736842105,0.4884210526315789,0.5031578947368421
